id,link,name,comment,star
74,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,"影院出来就吐槽张贴在外的海报！""张晋完美诠释了“衣冠禽兽”的褒义词语境＋N""，怪不得都说看完一起变蔡少芬。文戏弱，铺垫太多反倒乱，但打戏很爽，尤其是张晋。一颗星给张晋，一颗星给会读emoji的萌妹子。",4
75,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,晋哥哥一个人担当了整部戏的颜值,3
76,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,没有觉出张晋多帅我可能是少数。亮点是莎这个鬼灵精小姑娘我会乱说？还有那个使mini 双刀的“萨瓦迪卡”，冷血狠戾酷似当年杀1的吴京。可惜作为男一，这部吴京这个角色有些平庸，尤其武打部分…感觉武戏过于突出张晋了。老古也不错，然而最终结局感觉交代不明。另死黑了把韩国人简直大快人心。,4
77,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,让我生气的是，任达华和卢惠光那条线最后竟然断了。。,4
78,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,"影院出来就吐槽张贴在外的海报！""张晋完美诠释了“衣冠禽兽”的褒义词语境＋N""，怪不得都说看完一起变蔡少芬。文戏弱，铺垫太多反倒乱，但打戏很爽，尤其是张晋。一颗星给张晋，一颗星给会读emoji的萌妹子。",4
79,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,"小女孩存在很重要, 萬綠叢中一點紅, 只狼嘅出現好爆,  同連場打斗天衣無縫. 暴力及當中個意識比上集更上一層樓, 黑色黑暗黑血,  古仔一黑到底,  張晉黑得型爆,  東尼渣先生證明他有演技. 武術指導係...竟忘了看....",4
80,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,我不能理解的是，作为一个泰国人，张晋为啥使得一手八卦掌？,3
81,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,剧情割裂拆分，角色苦大仇深。这片子，看的不是故事情节，看的就是打戏。真的是硬功夫，托尼甲不了解，张晋是武英级武术运动员，吴京也是全国武术冠军，一帮练家子，眼算是过了瘾了。你现在问我故事？对不起我记不起来了,3
82,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,你确实不能强求部部动作片都像《激战》那么有heart，毕竟这些东西都是越用越缺。文戏方面：生硬，幸好有妹纸力挽狂澜，但仍逃不过烂尾。武戏方面：张晋万年保持形象的男神调调，第一赞！张弛惊艳，死得儿戏！长镜头调度一坨屎，导致吴京托尼贾连动作都生硬起来了，不敌致敬对象冬阴功。合格线。,3
83,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,对于吴京来说今年可谓大丰收的一年，张震真是帅的掉渣，托尼贾真是太能打，情节有泰国情感片固定模式,4
84,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,前面的多线程有些乱，不过反正也志不在此，找个理由打罢了。我个人不喜欢看这种特别绝望的戏，但郑保瑞在这方面做得非常成功，整体氛围都渲染的很暗黑很压抑——以上都不是重点，重点是，张晋，太特么帅了！动作上，暴力优雅利落，在这里说一下，动作演员练肌肉是对的，但发胖就不对了，嗯，吴京。,3
85,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,emoji真高科技，狱长请收下我的膝盖,3
86,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,这片子为什么叫《杀破狼2》呢？从人物到故事到气质，跟前作没有任何关系啊……郑保瑞还是搞不清节奏啊，双线叙事，一条线都打开了锅了，另一条还慢悠悠的在吃屎，他从《狗咬狗》就是这个问题，这些年没有一点进步，《大闹天宫》更差到了极点。另外打戏还可以，为两个反派做了不少设计。,2
87,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,郑保瑞《狗咬狗》之后最好的作品，有着当年《狗咬狗》的影子，但少了点阴暗和绝望。,4
88,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,打斗方面暴力血腥但不够精彩；剧情方面逻辑死得早，看在张晋的份上给三星。另外这种尺度是怎么过审的.....照这个尺度Kingsman都不用删了,3
89,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,监狱混战长镜头成就了这部电影，张晋可以去演绅士特工中国版了。记得以前托尼贾也自己搞过一个很长的长镜头，不知道这次是不是他给导演提的。,4
90,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,喜欢这句台词：错误的事情一定发生在最对的时间！,4
91,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,都是冲着血脉喷张去的，剧情虽不错，却显得啰嗦了。最后决战显得没有前作那么过瘾，但逼格够高，颇有杀死比尔的腔调。然而最后还是逼格害死了Boss。请Boss吃糖和长棍对短刀致敬前作,3
92,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,动作戏不含糊，越狱一场戏长镜头燃到爆。故事虽然架空，也远超过同期众多国产剧情片。又及，自带凶狠反派脸的张晋真是帅！,4
93,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,打戏确实精彩,3
94,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,吴京蓄了胡子后没了那种娃娃脸稚气，托尼贾的脚法劲道，张晋跟二位的对打全片最亮眼。动作戏跟突袭比起来不算差，拍的这么暴力血腥，一旁的阿姨看得啊呀呀呀的。这片能过审，说明局里还是有人能欣赏。说到底，是大家都喜欢真实，拳拳到肉，刀刀见血。,4
95,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,2.5。文戏拍的挺细，动作场面和叙事的节奏都是一团乱。,2
96,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,近年来港产动作片里讲故事上好的。小女孩见到狼后是耶非耶的那一幕相当喜欢。虽然导演明确说了那是恐惧的投影，其实想象能带出更深邃的东西。在两大功夫之星的捧月之下，张晋确有不动如山的轻盈和衣冠楚楚的狠劲。,4
97,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,文戏的音效，武戏的打斗。看完只觉得，那领带质量真好。,3
98,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,20150704靛厂路中影。上半年看的国产最佳商业片。动作酣畅淋漓，剧情一气呵成，凌厉的风格，黑暗的人性，郑保瑞找到了狗咬狗时的状态。监狱那场长镜头，让人看的血脉喷张，配乐大加分。结尾张晋1v2，抢去所有风头。单这两场戏就值了。动作迷不可错过。,4
99,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,打斗戏当然是很赞，看着够爽。配乐必须赞一下，不愧是陈光荣。大部分时间是泰国版监狱风云，还有那帮韩国人是负责搞笑的部分么。小女孩好美好可爱，张晋太帅气了~！！英俊硬朗狠毒利落，前面展露身手的几个镜头完全有大BOSS气场，最后以一敌二，吴京心里得多不服气啊，哈哈哈。,4
100,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,因为1对这部戏并不期待，但看完以后还是觉得这是中国动作电影的至高水准，几位主角的功夫底子很扎实，打起来也很有感觉，不用太多的感情戏，但小女孩一段已经足够让这部充斥雄性荷尔蒙的电影温暖很多。剧情总体可以，但最后的剧情交待不清算是较大的缺点了  20150819,4
101,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,审片大叔又收钱了？可能是引进史上最血腥动作片。古天乐发型加一星,4
102,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,郑保瑞这个片子倒还拍得挺不错的，打得够精彩,4
103,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,交叉剪辑、长镜混战、用光和暴力音乐的运用都很不错。用他命换己命，为谋利泯灭人性的交易，极端情境下的选择与人物转变。头像成文的默契交流很妙。从女孩与杰初会那场戏可见巧合拍得用心同样加分。女孩看到/想象中的狼是世间恶的具象，在结构性的恶面前，众善更需因缘际会互给希望，困兽犹斗。,4
104,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,《杀破狼2》无关于前作，却更为超越前者，“七煞、破军、贪狼”那大起大落的命格所塑造而出的悬疑，构筑了电影缜密以命运为引的关联，如一颗石子投入湖中泛起的涟漪，电影完美的动作打斗契合戏剧性的命运衔接，生猛间同更得见人心。,4
105,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,第一次那么晚在外面看电影，打算和朋友晚上暴走大上海来着，看完电影后快两点了，觉得我们体力是比不了他们的，遂决定自暴自弃，还是回家睡觉吧。打得实在精彩，监狱群斗一段尤其有大家风范。,4
106,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,5分，格局很大的开头，莫名其妙的故事走向，嗨翻全场的动作场面，草率的收尾，标准的动作片套路。监狱长镜头打斗，是向《突袭2》致敬吗？张晋打托尼贾的时候，不自觉的用了老猿挂印，在《一代宗师》里面，他就是死在这招之下。,3
107,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,丰满剧情和宏大配乐下一场惊心动魄纠缠于人性和亲情的生命拯救，集结中泰两国最能打的荧幕斗士，近身肉搏，简洁凝练，水乳交融般注入跌宕起伏的命运抗争，悦目而动人心魄。黑暗残酷的现实和命运中折射人性凶残丑陋和圣洁顽强，命运无常却因浓厚的亲情和不屈的抗争，触发神奇美妙的生命奇缘。,5
108,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,杀破狼2可算是一部成功的续作，张晋把一本正经的变态暴力男完美的演绎了出来，真帅,3
109,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,叫你系领带装逼，果然害死自己了吧,3
110,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,一部非常之烂并且让你对豆瓣评分感到极为好奇的电影。,1
111,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,很不错的华语片，暗黑系风格从头压抑到尾，几场交错的剪辑很带劲，长镜头的运用发挥良好，节奏燃爆有拿捏，打戏狠猛刚烈，虽然已经很尽力的呈现，但个人认为视觉刺激还是不及《突袭》带出的凌厉感，结尾二对一较量稍现疲软之态，与张晋的终极对决还可以更持久再残酷。结尾的狼出现的突兀，为扣题片名？,3
112,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,打戏相当精彩   吴京托尼贾张晋这次拍戏过程想必打得很爽  希望三人将来能再次合作  另外  耍小刀小哥是个潜力股      韩国帮让我一度以为自己在看《共谋者》和《黄海》,4
113,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,很爽，尤其监狱的那段长镜头非常赞。但是论动作场面的话本片略显浮夸的打斗设计实在没有甄子丹的杀破狼好看，甚至没有导火线精彩，至于剧情更是怎么编怎么来，实在经不起推敲。,3
114,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,嗯！很不错 音乐很棒！！打斗也很到位！ 很给力！张晋小西装是真帅啊！京哥演的比战狼里好多了  帅爆了,5
115,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,杀破狼2可算是一部成功的续作，张晋把一本正经的变态暴力男完美的演绎了出来，真帅,3
116,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,叫你系领带装逼，果然害死自己了吧,3
117,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,一部非常之烂并且让你对豆瓣评分感到极为好奇的电影。,1
118,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,很不错的华语片，暗黑系风格从头压抑到尾，几场交错的剪辑很带劲，长镜头的运用发挥良好，节奏燃爆有拿捏，打戏狠猛刚烈，虽然已经很尽力的呈现，但个人认为视觉刺激还是不及《突袭》带出的凌厉感，结尾二对一较量稍现疲软之态，与张晋的终极对决还可以更持久再残酷。结尾的狼出现的突兀，为扣题片名？,3
119,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,打戏相当精彩   吴京托尼贾张晋这次拍戏过程想必打得很爽  希望三人将来能再次合作  另外  耍小刀小哥是个潜力股      韩国帮让我一度以为自己在看《共谋者》和《黄海》,4
120,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,很爽，尤其监狱的那段长镜头非常赞。但是论动作场面的话本片略显浮夸的打斗设计实在没有甄子丹的杀破狼好看，甚至没有导火线精彩，至于剧情更是怎么编怎么来，实在经不起推敲。,3
121,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,嗯！很不错 音乐很棒！！打斗也很到位！ 很给力！张晋小西装是真帅啊！京哥演的比战狼里好多了  帅爆了,5
122,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,3星半。前半段可以剪的再快点。中后段逐渐进入状态，最后古仔线，吴京线，女孩线交叉出现的剪辑赞。吴京又man又痞又男孩。同时做到这3点上1个我能想到的是谢霆锋。飞刀杀手很像第一部里的吴京。某些动作设计“威压感”太强，以为在看白素贞大战蜈蚣精。片尾狼的出现有硬贴片名的嫌疑，后半段宿命感蛮强,3
123,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,张晋越来越帅了 不枉Ada当年不顾一切的爱,3
124,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,打戏很过瘾，监狱那段跟最后那段的确很燃。张晋简直帅爆。跟李一边看他一边笑着说看他什么时候发型一乱就该输了。简直笑死我。,4
125,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,一切让人注意到的长镜头，都不是好的长镜头,3
126,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,多了一些鸡汤，但套路感觉一样。包括领便当的艾威和蔡瀚亿，以及同样凶狠毒辣的白发杀手。,3
127,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,打戏看得很过瘾,4
128,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,《杀破狼2》港产龙虎武师的面子回来了，武戏烈，文戏暖，平衡了韩式罪案片的凶暴，泰式动作片的凌厉。《突袭2》的刺激显而易见，监狱暴动的人盯人肉啃肉，玩冷兵器的聋哑杀手，都像升级。张晋简直了，邪到位，冷到骨，吴京这批70后动作明星杀出一条血路，以后的江湖属于他们。古天乐是奔表演奖去的吗？,4
129,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,有几处恍惚觉得穿越在看【突袭2】,3
130,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,现在港片真是好几年才会出这么一部剧本人设情节武打都可圈可点的片子，更难得把侠义二字带入得这么合情合理，相当合格的现代武侠片，张晋很赞，吴京总算有那么点演技了，连托尼贾都看着很舒服，亲情，爱情，友情，义薄云天款款有，款款赏心悦目。,4
131,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,吴京算是熬出头了，托尼贾奉献了他本人最好的文戏，张晋更是尼玛帅的一比。整体有往突袭2靠拢的趋势，可惜威压吊得还是太多。结尾几条线串得太乱，直接打散了BOSS战的节奏。曼谷城里有狼算是肿么回事？就算吴京喜欢狼也不用这么整吧……,4
132,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,"画面的质感影响一部电影的整体观感。整部戏让人感觉真实、很实际的画面感。哪怕横血乱飞也不会让我感到不适。而且打斗戏有模有样，一点也不觉得假打。
特喜欢张晋自信满满又胜券在握的状态，出手狠辣，又有情有义。",4
133,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,打的过瘾，看的肉疼，过度血腥暴力，观影期间，数次捂面不敢直视，导演，我只是个孩子，别吓我好吗？情绪渲染和古天乐的假发都太违和，别动不动就断手断脚杀个你死我活不行吗？我好害怕啊。但是，亮点在于张晋！这几年成长得愈发光彩夺人啦，衣冠楚楚，死也死得帅帅哒。蔡少芬有眼光。,3
134,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,难得故事交代得清楚，打得也好看。吴京真是惹人怜爱，张晋则让人腿软,5
135,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,难得故事交代得清楚，打得也好看。吴京真是惹人怜爱，张晋则让人腿软,5
136,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,真好 剧情好 打戏也出彩 监狱那段长镜头出奇的赞,5
137,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,打戏过瘾 张晋吴京都好帅 海报差评！,4
138,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,傻、破、浪、二。全片的亮点之一是翻译APP，佩服。最后的动作设计不错，BOSS领带质量真好。,3
139,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,就喜欢这种刺激的感觉,4
140,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,张晋帅的不行不行！！！对不起，我肤浅，我脑中现在就只有这一个感想！,4
141,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,拍得七零八落，情绪不连贯，直到最后才稍稍挽回一点尴尬，浪费了一堆好演员,2
142,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,典型的男人格斗戏，大量的打戏还是拳拳到肉那种看得很爽啊，至于剧情嘛，我觉得香港的警察电影都差不多，阴暗的黑社会地下交易，充满正义一心奉献的卧底警察然后大获全胜。最后，张晋可真太帅了,4
143,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,依旧是动作可以剧情娇弱,3
144,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,要是最后结局更能体现【各人命运】就屌了，但是一路压抑下去就没这么爽了。张晋的角色真的很讨喜。暴力而不失美感，爽。监狱混乱那个长镜头很赞,4
145,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,第一次在在看国产电影的时候对配乐这么关注，配乐真的很好，想起了昆汀的电影。另外，三大主演分别诠释了特种兵，泰拳，形意拳三种不同功夫类型，然后就是形意拳完爆泰拳加特种兵格斗术。虽然有些剧情比较鬼扯，但是国产电影这个水平真的很厉害很厉害了！给三位主角点赞！演技都很好。,5
146,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,吴京的打戏很棒，从小看到大吧！,3
147,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,打斗效果一流，剧情相比第一部更有人情味也更有深意，但是情节上没第一部那么紧凑或者说风格区别比较大。影片结局初看很敷衍，其实很值得推敲。仔细分析人物独白再结合最后的画面，我觉得结尾应该是小女孩活了下来，其余的都死了。,4
148,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,张晋的角色好带感！！我就喜欢拳拳到肉的武打片,4
149,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,动作戏一般，剧情千疮百孔，比第一部还差,2
150,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,NOT BAD，看来从突袭里面学到不少。,3
151,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,没有感觉打的多精彩啊，恍惚当年看第一部的感觉不是这样的啊,3
152,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,吴京真的是铁血男儿，张晋演的特别棒。整个剧情让人有点心酸，最终还是有好的结局,5
153,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,1.张晋竟然被领带勒死？2.西装不够好，道具组监制你们亏待了张晋3.张晋的优雅体现的不够，张晋你那么爱美你一定是受4.吴京不再打打打，人物细节处理得可以用上演技二字了5.古天乐你简直太能演了6.张晋你什么时候偷师你师妹的老猿挂印？7.蔡少芬果然会嫁人,4
154,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,张晋坚持打领带所以才死的，这算帅死的吧,4
155,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,吴京真的是铁血男儿，张晋演的特别棒。整个剧情让人有点心酸，最终还是有好的结局,5
156,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,1.张晋竟然被领带勒死？2.西装不够好，道具组监制你们亏待了张晋3.张晋的优雅体现的不够，张晋你那么爱美你一定是受4.吴京不再打打打，人物细节处理得可以用上演技二字了5.古天乐你简直太能演了6.张晋你什么时候偷师你师妹的老猿挂印？7.蔡少芬果然会嫁人,4
157,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,张晋坚持打领带所以才死的，这算帅死的吧,4
158,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,打戲真的太太太太太帥了！張晉Yo!!!,5
159,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,吴京和张晋真的是比某甄姓影星要有灵气多了……希望张晋多发展这个戏路。这部片里他莫名有种gay气，动作段落又好柔韧简直骚出水让我脑补1个t他和古天乐的过往。为张晋多加一颗星,4
160,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,这部剧真的是一部好的动作片，里面的打戏很棒很精彩让人看的很过瘾！张晋的出现是剧中的一大亮点！,4
161,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,好吧，张晋却是帅我一脸血。,4
162,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,7分,3
163,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,导演什么意思镜头那么慢 90分钟拍个好故事的时代已经死了嘛 惨的逼格高嘛？一定要动不动就白血病嘛？反派智商掉线却比较丰满是创作人的诅咒 吴京等好人不死bug可怕。 emoji对话超可爱，张晋那对是真gay。 故事散的一塌糊涂。香港电影也到了观念落后一锅乱炖的时候来。,3
164,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,风头被张晋抢完了,4
165,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,为了什么？,3
166,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,不要在意细节，好看就行了(*˘︶˘*).。.:*♡,4
167,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,早在上世纪90年代，成龙大哥就在《我是谁》里明确告诉你们，打架千万不能扎领带！结果眼见二十一世纪第二个十年都过了一半了，以张晋为首的这帮人还特么穿着西装打架！#ps：那句“错的事，只会在最对的时间发生”从听到就一直在想，总觉得这句话说反了#,3
168,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,剧情丰富饱满，角色也各有特点，尤其是古天乐和张晋这两个反派。最后玩起双线虽然让整体张力略显破碎，但是小女孩的自我救赎和爸爸的奋力抗争，与黑老大手足相残的残暴贪婪形成的强烈对比倒是很好的深化了主题。PS：若要说最出彩的，那还得是那款屌炸天的翻译软件。,4
169,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,看评论说公映版删改了很多 怪不得看起来不温不火 很多地方感觉不是很顺畅 公映版只能三星,3
170,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,全篇翻译软件软广~当然咯，这里有最帅的张晋和最丑的古天乐，随便看看还可以。,3
171,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,三星半，3D扣半星。近年最佳动作电影，打得那叫一个稀里哗啦。,4
172,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,文戏不够出彩啊，结尾很棒，有点盗梦空间的感觉。,4
173,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,很有诚意的一部作品,4
174,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,一切为打而打的动作片都是XXX（此处适用一切形容智商捉急的脏话）,2
175,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,看评论说公映版删改了很多 怪不得看起来不温不火 很多地方感觉不是很顺畅 公映版只能三星,3
176,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,全篇翻译软件软广~当然咯，这里有最帅的张晋和最丑的古天乐，随便看看还可以。,3
177,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,三星半，3D扣半星。近年最佳动作电影，打得那叫一个稀里哗啦。,4
178,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,文戏不够出彩啊，结尾很棒，有点盗梦空间的感觉。,4
179,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,很有诚意的一部作品,4
180,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,一切为打而打的动作片都是XXX（此处适用一切形容智商捉急的脏话）,2
181,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,好牛逼的翻译软件，求下载！,4
182,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,剧情逊色，打斗场面不错，张晋好帅帅帅！最后结尾圆的不好。爆米花电影还成。,3
183,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,张晋有点帅。反正大家都冲着打戏来，文戏就。恩。随便吧。,3
184,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,真的好欣赏张晋和吴京一步一步实打实的,4
185,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,打戏真的太帅了，演员也是真拼了。身上肯定是有伤的。这是第一次看张晋的戏，有演技有身手。准备去看《泰拳》字幕里一直有人提。,4
186,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,欣喜的是郑保瑞又回到《狗咬狗》、《军鸡》那种脏脏的味道了。《杀破狼1》很喜欢，打斗就是得冷兵器，那会儿吴京还是一脸的孩子气。《杀破狼2》打戏够帅，打得过瘾，文戏照例忽略不计而且觉得太多了，剧中其实托尼贾+吴京都打不过张晋，但巧合的情节太吻合了吧。唉托尼贾多少感觉有些英超迟暮了。,4
187,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,第二遍看好感度下降不少，动作戏也没第一遍看的时候那么传神，或许当真正意识到这些设计用意反倒没任何惊喜与好感。2.5勉强鼓励下，何况郑保瑞确实做到还原斯斯斯的小刀声和那些不能见血的血腥感。,3
188,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,张晋被自己帅死的。,4
189,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,这部电影告诉我们：就算穿西装打架很帅，但也别系领带……,3
190,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,我的路走得這麽難，你們没病没痛爲什麽不珍惜。,4
191,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,觉得古天乐病娇设定超带感这是怎么回事……,4
192,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,很喜欢里面的打戏，张晋在这部电影里很帅，表现的也很好。,3
193,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,吴京的动作戏帅呆了,4
194,https://movie.douban.com/subject/23788440/,杀破狼2 殺破狼2,看了很多大片之后看杀破狼2，整个剧情还算好，但是武打说实话感觉离现实有点遥远，愤怒渲染感觉不够，再就是臣妾做不到的张晋西装是怎么烫的,4
195,https://movie.douban.com/subject/26270502/,绣春刀II：修罗战场,质量和第一部不相上下，这很难得，毕竟守业更比创业难，但却没有第一部那么扎实，而是有一种故意营造体系的感觉，导致很多剧情上的设置实在尴尬生硬。两部共同的特点是太会选演员了，无论是第一部的王千源周一围，还是第二部的张译雷佳音，当然还有贯穿的金士杰，都是大大的加分项。杨幂表现不讨厌。,4
196,https://movie.douban.com/subject/26270502/,绣春刀II：修罗战场,比1强很多，除了感情戏还是难看得大跌眼镜。路阳的运镜摄影和动作设计已经自成一派，让人置身武林，布景好像永远覆盖一层绵密的细雨，黑暗抓人。大量跟随脚步的运动长镜，刀法快速利落。上承第一部主旨，小人物终卑微沦为棋子，机关算尽一生悔。故事沉稳，风格玄妙，张震太美丽，雷佳音笑点多。,4
197,https://movie.douban.com/subject/26270502/,绣春刀II：修罗战场,导演一定觉得自己拍得特别酷，各种起范儿，还用川井宪次大师的配乐来提气，可惜剧本、节奏、人物塑造都不好，两个小时又臭又长，叙事远远没有第一部的流畅精准。两星半，别瞎吹牛了。,3
198,https://movie.douban.com/subject/26270502/,绣春刀II：修罗战场,雷佳音在《白鹿原》里把面还没吃够；杨幂努力证明她的演技不如刘诗诗；北京城又到了江南的雨季，市民们很享受湿身奔跑。,2
199,https://movie.douban.com/subject/26270502/,绣春刀II：修罗战场,1、张译、雷佳音完全演技炸裂！2、导演是真爱张震啊，仿佛在用镜头和张震谈恋爱。3、个人觉得沈炼夜闯案牍库这场打戏是继《一代宗师》之后最精彩的动作戏。,4
200,https://movie.douban.com/subject/26270502/,绣春刀II：修罗战场,挺好看，深化了人物和乱世，一堆大小破绽们的纠缠死斗。演员竟然都有优良水平发挥。可惜，电影有两个大破绽：杨幂和索桥。杨幂整条线索都是错的，打伞下面丢书都是胡来不合理。抛锚落水没死，然后第一次过桥就该把桥砍掉，人桥俱灭，简直完美方案。导演错过两次成为大好片机会。嘿嘿嘿。,3
